"id","breed_primary","breed_secondary","age","sex","name","size","original_state","final_state","file"
43656969,"Labrador Retriever","Terrier","Young","Female","Cynder Lonestar*","Medium","Texas","New Jersey","labrador"
42582836,"Boxer","Pit Bull Terrier","Young","Female","Violet Beauregarde Lonestar","Medium","Texas","New Jersey","boxer"
45655047,"Labrador Retriever",,"Baby","Female","Prius","Medium","Texas","New York","labrador"
44629669,"Chihuahua",,"Adult","Female","Sugar","Small","Texas","Ohio","chihuahua"
45979078,"Pointer","Labrador Retriever","Baby","Female","Irving","Medium","Texas","Oklahoma","pointer"
44129727,"Pit Bull Terrier",,"Adult","Female","Bella","Medium","Texas","Oregon","pitbull"
37521566,"Cattle Dog","Australian Shepherd","Adult","Female","Xena","Medium","Texas","Pennsylvania","australian-shepherd"
45267006,"Basset Hound","Shepherd","Adult","Male","Casey","Medium","Texas","South Carolina","basset"
41377327,"Terrier",,"Young","Female","Kiki/MH","Medium","Texas","Tennessee","schnauzer"
44309051,"German Shepherd Dog",,"Adult","Male","Carson 0608","Large","Texas","Virginia","german-shepherd"
46028967,"Labrador Retriever","Shepherd","Baby","Male","Simba","Large","Texas","Washington","labrador"
46028434,"Labrador Retriever","Shepherd","Baby","Female","Panda","Large","Texas","Washington","labrador"
46028374,"Hound","Labrador Retriever","Baby","Male","Scooter","Medium","Texas","Washington","beagle"
46028364,"Boxer","Labrador Retriever","Young","Female","Ella","Medium","Texas","Washington","boxer"
46027894,"Husky","Shepherd","Adult","Male","Miles","Medium","Texas","Washington","husky"
46026849,"Labrador Retriever",,"Young","Male","Bert","Medium","Texas","Washington","labrador"
46026744,"Labrador Retriever","Australian Shepherd","Young","Male","Reese","Medium","Texas","Washington","labrador"
46026709,"Labrador Retriever","Shepherd","Adult","Male","Boomer","Medium","Texas","Washington","labrador"
46026634,"Labrador Retriever",,"Young","Male","Luke","Medium","Texas","Washington","labrador"
46026612,"Labrador Retriever",,"Young","Male","Mark","Medium","Texas","Washington","labrador"
46026588,"Labrador Retriever",,"Young","Male","Matthew","Medium","Texas","Washington","labrador"
46026566,"Labrador Retriever","Pointer","Young","Male","Bean","Medium","Texas","Washington","labrador"
46026315,"Australian Shepherd",,"Baby","Male","Cooper","Medium","Texas","Washington","australian-shepherd"
46026239,"Border Collie",,"Baby","Female","Lady Bug","Medium","Texas","Washington","border-collie"
46026164,"Border Collie",,"Baby","Female","Starla","Medium","Texas","Washington","border-collie"
46017450,"Labrador Retriever",,"Adult","Male","Yondo","Medium","Texas","Washington","labrador"
46016758,"Dachshund",,"Senior","Male","Rocko","Small","Texas","Washington","dachshund"
46016720,"Shepherd","Husky","Young","Female","Lucy","Medium","Texas","Washington","german-shepherd"
46016693,"Border Collie",,"Adult","Female","Shadow","Medium","Texas","Washington","border-collie"
46016600,"Labrador Retriever",,"Baby","Male","Domino","Medium","Texas","Washington","labrador"
46016584,"Labrador Retriever",,"Adult","Female","Dahila","Medium","Texas","Washington","labrador"
46016548,"American Staffordshire Terrier",,"Adult","Female","Charlotte","Medium","Texas","Washington","pitbull"
46016388,"Black Mouth Cur","Labrador Retriever","Adult","Male","Big Boy","Medium","Texas","Washington","labrador"
46016376,"Dalmatian","Labrador Retriever","Young","Female","Tex","Medium","Texas","Washington","dalmation"
46016333,"Catahoula Leopard Dog",,"Young","Female","Baleigh","Medium","Texas","Washington","australian-shepherd"
46016278,"Fox Terrier","Australian Kelpie","Young","Female","Tilda","Medium","Texas","Washington","fox-terrier"
46015350,"Labrador Retriever","Shepherd","Young","Male","Ernie","Medium","Texas","Washington","labrador"
46015276,"Labrador Retriever","Chihuahua","Young","Female","Jessie","Medium","Texas","Washington","labrador"
46015245,"German Shepherd Dog",,"Young","Male","Axel","Large","Texas","Washington","german-shepherd"
46015078,"Rottweiler",,"Adult","Female","Lola","Large","Texas","Washington","rottweiler"
45984808,"Labrador Retriever","Shepherd","Baby","Female","Pumba","Medium","Texas","Washington","labrador"
45984765,"Labrador Retriever",,"Young","Female","Joy","Medium","Texas","Washington","labrador"
45984761,"Labrador Retriever",,"Young","Female","Abbie","Medium","Texas","Washington","labrador"
45984749,"Labrador Retriever",,"Baby","Female","Angel","Medium","Texas","Washington","labrador"
45984741,"German Shepherd Dog",,"Young","Female","Beth","Medium","Texas","Washington","german-shepherd"
45983957,"American Staffordshire Terrier",,"Young","Female","Lulu","Medium","Texas","Washington","pitbull"
45961529,"Collie","Australian Shepherd","Adult","Female","Lucy","Medium","Texas","Washington","border-collie"
45938659,"Great Dane",,"Adult","Male","Nikko","Large","Texas","Washington","great-dane"
45924230,"Labrador Retriever",,"Baby","Female","Midnight Run","Large","Texas","Washington","labrador"
45895280,"Australian Kelpie","Terrier","Young","Male","Falcon","Medium","Texas","Washington","german-shepherd"
45895282,"Australian Kelpie","Terrier","Young","Male","Flint","Medium","Texas","Washington","german-shepherd"
45869037,"Shepherd",,"Adult","Female","Luna","Medium","Texas","Washington","german-shepherd"
45868771,"Shepherd",,"Adult","Female","Roxi","Medium","Texas","Washington","german-shepherd"
45868657,"Hound","Great Dane","Adult","Male","Uncle Jesse","Medium","Texas","Washington","beagle"
45864978,"Hound",,"Young","Female","Princess","Medium","Texas","Washington","beagle"
45856920,"Labrador Retriever",,"Baby","Male","Owen","Medium","Texas","Washington","labrador"
45856839,"Australian Cattle Dog / Blue Heeler","Dachshund","Baby","Male","Koda","Medium","Texas","Washington","australian-shepherd"
45856820,"Australian Cattle Dog / Blue Heeler","Dachshund","Baby","Male","Zane","Medium","Texas","Washington","australian-shepherd"
45856708,"Australian Shepherd","Dachshund","Baby","Male","Dash","Medium","Texas","Washington","australian-shepherd"
45856692,"Australian Shepherd","Dachshund","Baby","Male","Gordy","Medium","Texas","Washington","australian-shepherd"
45856530,"Australian Shepherd","Dachshund","Baby","Male","Cain","Medium","Texas","Washington","australian-shepherd"
45856457,"Australian Shepherd","Dachshund","Baby","Female","Gidget","Medium","Texas","Washington","australian-shepherd"
45850844,"Boxer",,"Adult","Male","Rusty","Medium","Texas","Washington","boxer"
45838146,"Pit Bull Terrier","Labrador Retriever","Adult","Female","Hermione","Medium","Texas","Washington","pitbull"
45832654,"Shepherd","Black Mouth Cur","Adult","Male","Barron","Large","Texas","Washington","german-shepherd"
45792689,"Labrador Retriever","Pit Bull Terrier","Young","Male","Jules - ADOPTED","Large","Texas","Washington","labrador"
45762177,"Hound",,"Baby","Female","Georgia","Medium","Texas","Washington","beagle"
45762147,"Hound",,"Baby","Female","Daisy","Medium","Texas","Washington","beagle"
45761928,"Hound",,"Adult","Female","Reeva","Large","Oklahoma","Washington","beagle"
45677563,"Anatolian Shepherd",,"Adult","Female","Molly","Large","Texas","Washington","german-shepherd"
45657030,"Labrador Retriever",,"Adult","Male","Zander","Medium","Texas","Washington","labrador"
45656995,"Labrador Retriever",,"Adult","Male","Tabari","Medium","Texas","Washington","labrador"
45656967,"American Staffordshire Terrier",,"Adult","Female","Trinity","Medium","Texas","Washington","pitbull"
45494945,"Catahoula Leopard Dog",,"Adult","Female","Lexi","Large","Texas","Washington","australian-shepherd"
45348590,"Mountain Dog",,"Adult","Male","Enzo","Large","Texas","Washington","german-shepherd"
45333966,"Labrador Retriever",,"Adult","Female","Pinky","Large","Texas","Washington","labrador"
45333958,"Labrador Retriever",,"Adult","Female","Blaze","Large","Texas","Washington","labrador"
45297704,"Border Collie","Labrador Retriever","Young","Female","Latte","Large","Texas","Washington","border-collie"
45297701,"Labrador Retriever",,"Young","Male","Coal","Large","Texas","Washington","labrador"
45297697,"Labrador Retriever",,"Young","Male","Midnight","Large","Texas","Washington","labrador"
45259408,"Doberman Pinscher",,"Adult","Female","Jasmine","Medium","Texas","Washington","doberman"
45249174,"Shepherd","Labrador Retriever","Young","Male","Burlap","Medium","Texas","Washington","german-shepherd"
45249167,"Shepherd","Labrador Retriever","Adult","Male","Millsap","Medium","Texas","Washington","german-shepherd"
45249161,"Labrador Retriever","Shepherd","Adult","Female","Danielle","Medium","Texas","Washington","labrador"
45249151,"Labrador Retriever",,"Adult","Female","Daysha","Medium","Texas","Washington","labrador"
45211307,"Cattle Dog",,"Adult","Male","Percy","Medium","Texas","Washington","australian-shepherd"
45095945,"Cattle Dog",,"Adult","Male","Elton","Medium","Texas","Washington","australian-shepherd"
45029431,"Shepherd","Terrier","Adult","Male","Grover","Medium","Texas","Washington","german-shepherd"
45022914,"Great Pyrenees",,"Adult","Male","Bernie","Extra Large","Texas","Washington","malamute"
45009557,"Cattle Dog","Shepherd","Young","Female","Kangaroo","Medium","Texas","Washington","australian-shepherd"
45009548,"Hound","Labrador Retriever","Adult","Male","Carter","Large","Texas","Washington","beagle"
45009547,"Hound",,"Adult","Male","Sparkey","Large","Texas","Washington","beagle"
44944336,"Treeing Walker Coonhound","Hound","Adult","Male","Cooper","Large","Texas","Washington","beagle"
44488047,"Labrador Retriever",,"Adult","Male","Buddy","Large","Texas","Washington","labrador"
44458440,"Labrador Retriever",,"Adult","Female","Mae","Medium","Texas","Washington","labrador"
44270081,"American Staffordshire Terrier",,"Young","Female","Baby Jade","Medium","Texas","Washington","pitbull"
43304580,"Labrador Retriever",,"Adult","Female","Grace","Medium","Texas","Washington","labrador"
41828410,"Labrador Retriever",,"Adult","Male","Crispin","Large","Texas","Washington","labrador"
41273959,"Labrador Retriever",,"Adult","Male","Tennessee","Large","Texas","Washington","labrador"
40953055,"Saluki","Greyhound","Adult","Male","Chance","Large","Texas","Washington","greyhound"
46037083,"Shepherd",,"Adult","Female","Belladonna","Large","Texas","Wisconsin","german-shepherd"
46036527,"Australian Shepherd",,"Young","Male","Cooper","Small","Texas","Wisconsin","australian-shepherd"
46035536,"Dachshund",,"Adult","Male","Elliot","Small","Texas","Wisconsin","dachshund"
46034817,"Collie",,"Young","Male","Benny","Medium","Texas","Wisconsin","border-collie"
46034355,"Labrador Retriever",,"Young","Female","Moana","Medium","Texas","Wisconsin","labrador"
46034330,"Labrador Retriever",,"Young","Female","Ariel","Medium","Texas","Wisconsin","labrador"
46027920,"Shepherd","Border Collie","Baby","Female","Queen of Hearts","Medium","Texas","Wisconsin","german-shepherd"
45934864,"Doberman Pinscher",,"Baby","Male","Goofy","Large","Texas","Wisconsin","doberman"
45933286,"Australian Cattle Dog / Blue Heeler",,"Young","Male","Black","Medium","Texas","Wisconsin","australian-shepherd"
45933235,"Chihuahua",,"Young","Male","Cassanova","Small","Texas","Wisconsin","chihuahua"
45932690,"Golden Retriever",,"Baby","Female","Lucille","Medium","Texas","Wisconsin","golden-retriever"
45911233,"Labrador Retriever","Shepherd","Baby","Female","Jessie","Medium","Texas","Wisconsin","labrador"
45911180,"Labrador Retriever","Shepherd","Baby","Female","Ariel","Medium","Texas","Wisconsin","labrador"
45911175,"Labrador Retriever","Shepherd","Baby","Female","Mulan","Medium","Texas","Wisconsin","labrador"
45911140,"Labrador Retriever","Shepherd","Baby","Male","Sebastian","Medium","Texas","Wisconsin","labrador"
45911133,"Labrador Retriever","Shepherd","Baby","Male","Bolt","Medium","Texas","Wisconsin","labrador"
45911125,"Labrador Retriever","Shepherd","Baby","Male","LaunchPad McQuack","Medium","Texas","Wisconsin","labrador"
45911112,"Labrador Retriever","Shepherd","Baby","Male","Gaston","Medium","Texas","Wisconsin","labrador"
45908870,"Cattle Dog",,"Young","Male","Rex","Medium","Texas","Wisconsin","australian-shepherd"
45866743,"Hound",,"Young","Female","Peggy","Medium","Texas","Wisconsin","beagle"
45765306,"Shepherd",,"Young","Male","Mitch","Medium","Texas","Wisconsin","german-shepherd"
45744591,"Labrador Retriever","Great Dane","Baby","Male","Dazzle","Large","Texas","Wisconsin","labrador"
45743752,"Labrador Retriever","Great Dane","Baby","Male","Sweet Tart","Large","Texas","Wisconsin","labrador"
45666907,"Husky",,"Young","Female","Pearl","Medium","Texas","Wisconsin","husky"
45665746,"Labrador Retriever",,"Young","Female","Sadie Black","Medium","Texas","Wisconsin","labrador"
45656881,"Shar-Pei",,"Baby","Female","Casey","Medium","Texas","Wisconsin","shar-pei"
45632936,"American Staffordshire Terrier",,"Baby","Male","Pacino","Medium","Texas","Wisconsin","pitbull"
45632889,"Australian Cattle Dog / Blue Heeler","Australian Shepherd","Baby","Female","Penny","Medium","Texas","Wisconsin","australian-shepherd"
45632880,"Australian Cattle Dog / Blue Heeler","Australian Shepherd","Baby","Male","Jasper","Medium","Texas","Wisconsin","australian-shepherd"
45022549,"Rhodesian Ridgeback","Retriever","Adult","Male","Sam","Large","Texas","Wisconsin","labrador"
44467419,"Chihuahua",,"Adult","Male","Plinko","Small","Texas","Wisconsin","chihuahua"
44291934,"Mixed Breed",,"Adult","Female","Jenay","Large","Texas","Wisconsin","mix"
46034214,"Boxer","Labrador Retriever","Baby","Female","Zola","Medium","Texas","New York","boxer"
45671928,"Wheaten Terrier","Terrier","Young","Male","Newman","Medium","Thailand","Arizona","schnauzer"
40110952,"Retriever","Border Collie","Adult","Female","Sammi","Medium","Thailand","Colorado","golden-retriever"
46030370,"Cattle Dog",,"Young","Male","Douglas","Medium","Thailand","New York","australian-shepherd"
45905526,"Shepherd","Labrador Retriever","Adult","Male","Scout","Medium","Thailand","New York","german-shepherd"
44884880,"Hound",,"Young","Male","Cedric","Medium","Thailand","New York","beagle"
44512800,"Shiba Inu","Labrador Retriever","Adult","Female","Emma","Medium","Thailand","New York","shiba-inu"
44430233,"Thai Ridgeback",,"Young","Male","Jomo","Medium","Thailand","New York","german-shepherd"
44430227,"Hound",,"Adult","Male","Ping","Medium","Thailand","New York","beagle"
44430221,"Thai Ridgeback","Hound","Adult","Male","Jamai","Medium","Thailand","New York","german-shepherd"
44266685,"Shepherd",,"Baby","Female","Ophelia","Medium","Thailand","New York","german-shepherd"
36408656,"Shiba Inu","Labrador Retriever","Adult","Female","Bella","Medium","Thailand","New York","shiba-inu"
45265657,"Terrier",,"Adult","Female","Jayla","Small","Thailand","Virginia","schnauzer"
44722095,"Mixed Breed",,"Adult","Male","Max","Large","Thailand","New York","mix"
42267490,"Shepherd",,"Adult","Female","Chamelea (miracle dog!)","Large","Thailand","New York","german-shepherd"
45453970,"Mixed Breed",,"Adult","Male","SEBASTIAN STAN","Medium","Thailand","Washington","mix"
45452818,"Mixed Breed",,"Adult","Female","THANDIE NEWTON","Medium","Thailand","Washington","mix"
44669301,"Thai Ridgeback",,"Adult","Male","BEN FOSTER","Medium","Thailand","Washington","german-shepherd"
39786613,"Mixed Breed",,"Adult","Female","Tommie Girl","Medium","British Virgin Islands","Virginia","mix"
45711747,"Labrador Retriever",,"Young","Female","Elsa","Medium","Cayman Islands","New York","labrador"
44981202,"Dachshund","Chihuahua","Young","Female","Missy","Small","California","Washington","dachshund"
45845635,"Boxer",,"Adult","Male","Trace | FL","Large","Florida","Virginia","boxer"
46021404,"Dachshund","Spaniel","Adult","Female","Ava CG in MS","Small","Mississippi","Rhode Island","dachshund"
46009533,"Boston Terrier",,"Senior","Female","Paige in KY","Medium","Kentucky","Rhode Island","boston-terrier"
46004438,"Chihuahua",,"Senior","Female","Sylvia in KY","Medium","Kentucky","Rhode Island","chihuahua"
46004437,"Chihuahua",,"Young","Female","Smidge in KY","Medium","Kentucky","Rhode Island","chihuahua"
46004436,"Terrier",,"Young","Female","Essie in KY","Small","Kentucky","Rhode Island","schnauzer"
45985121,"Chihuahua",,"Adult","Male","Carlos CJ in AR","Small","Arkansas","Rhode Island","chihuahua"
45965794,"Border Collie","Beagle","Baby","Female","Saylor CG in MS","Medium","Mississippi","Rhode Island","border-collie"
45965797,"Chihuahua",,"Young","Male","PJ CJ in AR","Small","Arkansas","Rhode Island","chihuahua"
